VIT_18s0072g00990	GO:0008152	metabolic process	P
VIT_18s0072g00990	GO:0016020	membrane	C
VIT_18s0072g00990	GO:0016301	kinase activity	F
VIT_18s0072g01000	GO:0005515	protein binding	F
VIT_18s0072g01000	GO:0005737	cytoplasm	C
VIT_18s0072g01000	GO:0007165	signal transduction	P
VIT_18s0072g01000	GO:0008152	metabolic process	P
VIT_18s0072g01000	GO:0009987	cellular process	P
VIT_18s0072g01000	GO:0016020	membrane	C
VIT_18s0072g01000	GO:0016740	transferase activity	F
VIT_18s0072g01010	GO:0005737	cytoplasm	C
VIT_18s0072g01010	GO:0006412	translation	P
VIT_18s0072g01010	GO:0008135	translation factor activity, nucleic acid binding	F
VIT_18s0072g01010	GO:0016043	cellular component organization	P
VIT_18s0072g01020	GO:0005794	Golgi apparatus	C
VIT_18s0072g01020	GO:0008150	biological_process	P
VIT_18s0072g01030	GO:0000166	nucleotide binding	F
VIT_18s0072g01030	GO:0005488	binding	F
VIT_18s0072g01030	GO:0005515	protein binding	F
VIT_18s0072g01030	GO:0005886	plasma membrane	C
VIT_18s0072g01030	GO:0006464	protein modification process	P
VIT_18s0072g01030	GO:0016301	kinase activity	F
VIT_18s0072g01040	GO:0008152	metabolic process	P
VIT_18s0072g01040	GO:0016787	hydrolase activity	F
VIT_18s0072g01050	GO:0005783	endoplasmic reticulum	C
VIT_18s0072g01050	GO:0016020	membrane	C
VIT_18s0072g01060	GO:0003677	DNA binding	F
VIT_18s0072g01060	GO:0005634	nucleus	C
VIT_18s0072g01060	GO:0006350	transcription	P
VIT_18s0072g01060	GO:0009987	cellular process	P
VIT_18s0072g01080	GO:0005515	protein binding	F
VIT_18s0072g01080	GO:0006950	response to stress	P
VIT_18s0072g01080	GO:0009987	cellular process	P
VIT_18s0072g01080	GO:0019538	protein metabolic process	P
VIT_18s0072g01110	GO:0005576	extracellular region	C
VIT_18s0072g01110	GO:0009719	response to endogenous stimulus	P
VIT_18s0072g01120	GO:0005576	extracellular region	C
VIT_18s0072g01120	GO:0009719	response to endogenous stimulus	P
VIT_18s0072g01130	GO:0009536	plastid	C
VIT_18s0072g01140	GO:0003674	molecular_function	F
VIT_18s0072g01140	GO:0003824	catalytic activity	F
VIT_18s0072g01140	GO:0005488	binding	F
VIT_18s0072g01150	GO:0005488	binding	F
VIT_18s0072g01170	GO:0005515	protein binding	F
VIT_18s0072g01170	GO:0016740	transferase activity	F
VIT_18s0072g01180	GO:0003824	catalytic activity	F
VIT_18s0072g01180	GO:0005488	binding	F
VIT_18s0072g01180	GO:0005575	cellular_component	C
VIT_18s0072g01180	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_18s0072g01220	GO:0000166	nucleotide binding	F
VIT_18s0072g01220	GO:0006810	transport	P
VIT_18s0072g01220	GO:0016020	membrane	C
VIT_18s0072g01220	GO:0016787	hydrolase activity	F
VIT_18s0072g01230	GO:0000166	nucleotide binding	F
VIT_18s0072g01230	GO:0004872	receptor activity	F
VIT_18s0072g01230	GO:0005515	protein binding	F
VIT_18s0072g01230	GO:0006950	response to stress	P
VIT_18s0072g01230	GO:0007165	signal transduction	P
VIT_18s0072g01230	GO:0008219	cell death	P
VIT_18s0072g01230	GO:0016020	membrane	C
VIT_18s0072g01230	GO:0016787	hydrolase activity	F
VIT_18s0072g01240	GO:0016740	transferase activity	F
VIT_18s0072g01250	GO:0005737	cytoplasm	C
VIT_18s0072g01250	GO:0016740	transferase activity	F
VIT_18s0075g00010	GO:0005515	protein binding	F
VIT_18s0075g00070	GO:0000166	nucleotide binding	F
VIT_18s0075g00070	GO:0004872	receptor activity	F
VIT_18s0075g00070	GO:0006950	response to stress	P
VIT_18s0075g00070	GO:0007165	signal transduction	P
VIT_18s0075g00070	GO:0008219	cell death	P
VIT_18s0075g00070	GO:0016020	membrane	C
VIT_18s0075g00100	GO:0000166	nucleotide binding	F
VIT_18s0075g00100	GO:0016787	hydrolase activity	F
VIT_18s0075g00110	GO:0005515	protein binding	F
VIT_18s0075g00120	GO:0005794	Golgi apparatus	C
VIT_18s0075g00120	GO:0005975	carbohydrate metabolic process	P
VIT_18s0075g00120	GO:0006464	protein modification process	P
VIT_18s0075g00120	GO:0009058	biosynthetic process	P
VIT_18s0075g00120	GO:0016020	membrane	C
VIT_18s0075g00120	GO:0016740	transferase activity	F
VIT_18s0075g00130	GO:0000166	nucleotide binding	F
VIT_18s0075g00130	GO:0003677	DNA binding	F
VIT_18s0075g00130	GO:0016787	hydrolase activity	F
VIT_18s0075g00150	GO:0000166	nucleotide binding	F
VIT_18s0075g00150	GO:0003677	DNA binding	F
VIT_18s0075g00150	GO:0016787	hydrolase activity	F
VIT_18s0075g00180	GO:0000166	nucleotide binding	F
VIT_18s0075g00180	GO:0003677	DNA binding	F
VIT_18s0075g00180	GO:0003723	RNA binding	F
VIT_18s0075g00180	GO:0005622	intracellular	C
VIT_18s0075g00180	GO:0006259	DNA metabolic process	P
VIT_18s0075g00180	GO:0016787	hydrolase activity	F
VIT_18s0075g00210	GO:0003824	catalytic activity	F
VIT_18s0075g00210	GO:0005783	endoplasmic reticulum	C
VIT_18s0075g00210	GO:0016020	membrane	C
VIT_18s0075g00210	GO:0019725	cellular homeostasis	P
VIT_18s0075g00220	GO:0005488	binding	F
VIT_18s0075g00220	GO:0005515	protein binding	F
VIT_18s0075g00230	GO:0003824	catalytic activity	F
VIT_18s0075g00230	GO:0005488	binding	F
VIT_18s0075g00230	GO:0005576	extracellular region	C
VIT_18s0075g00230	GO:0008152	metabolic process	P
VIT_18s0075g00230	GO:0009056	catabolic process	P
VIT_18s0075g00230	GO:0009987	cellular process	P
VIT_18s0075g00230	GO:0019748	secondary metabolic process	P
VIT_18s0075g00240	GO:0003677	DNA binding	F
VIT_18s0075g00240	GO:0003723	RNA binding	F
VIT_18s0075g00240	GO:0004518	nuclease activity	F
VIT_18s0075g00240	GO:0005622	intracellular	C
VIT_18s0075g00240	GO:0006259	DNA metabolic process	P
VIT_18s0075g00240	GO:0009058	biosynthetic process	P
VIT_18s0075g00240	GO:0016740	transferase activity	F
VIT_18s0075g00260	GO:0000166	nucleotide binding	F
VIT_18s0075g00260	GO:0006950	response to stress	P
VIT_18s0075g00310	GO:0000166	nucleotide binding	F
VIT_18s0075g00310	GO:0004872	receptor activity	F
VIT_18s0075g00310	GO:0006950	response to stress	P
VIT_18s0075g00310	GO:0007165	signal transduction	P
VIT_18s0075g00310	GO:0008219	cell death	P
VIT_18s0075g00310	GO:0016020	membrane	C
VIT_18s0075g00320	GO:0005515	protein binding	F
VIT_18s0075g00340	GO:0009058	biosynthetic process	P
VIT_18s0075g00340	GO:0016740	transferase activity	F
VIT_18s0075g00350	GO:0009058	biosynthetic process	P
VIT_18s0075g00350	GO:0016740	transferase activity	F
VIT_18s0075g00370	GO:0000166	nucleotide binding	F
VIT_18s0075g00370	GO:0004872	receptor activity	F
VIT_18s0075g00370	GO:0006950	response to stress	P
VIT_18s0075g00370	GO:0007165	signal transduction	P
VIT_18s0075g00370	GO:0008219	cell death	P
VIT_18s0075g00370	GO:0016020	membrane	C
VIT_18s0075g00400	GO:0005515	protein binding	F
VIT_18s0075g00420	GO:0000166	nucleotide binding	F
VIT_18s0075g00420	GO:0003774	motor activity	F
VIT_18s0075g00420	GO:0005856	cytoskeleton	C
VIT_18s0075g00440	GO:0000166	nucleotide binding	F
VIT_18s0075g00440	GO:0004872	receptor activity	F
VIT_18s0075g00440	GO:0005515	protein binding	F
VIT_18s0075g00440	GO:0006950	response to stress	P
VIT_18s0075g00440	GO:0007165	signal transduction	P
VIT_18s0075g00440	GO:0008219	cell death	P
VIT_18s0075g00440	GO:0016020	membrane	C
VIT_18s0075g00440	GO:0016787	hydrolase activity	F
VIT_18s0075g00460	GO:0000166	nucleotide binding	F
VIT_18s0075g00460	GO:0004872	receptor activity	F
VIT_18s0075g00460	GO:0005515	protein binding	F
VIT_18s0075g00460	GO:0006950	response to stress	P
VIT_18s0075g00460	GO:0007165	signal transduction	P
VIT_18s0075g00460	GO:0008219	cell death	P
VIT_18s0075g00460	GO:0016020	membrane	C
VIT_18s0075g00460	GO:0016787	hydrolase activity	F
VIT_18s0075g00470	GO:0003676	nucleic acid binding	F
VIT_18s0075g00470	GO:0005488	binding	F
VIT_18s0075g00480	GO:0000166	nucleotide binding	F
VIT_18s0075g00480	GO:0004872	receptor activity	F
VIT_18s0075g00480	GO:0005515	protein binding	F
VIT_18s0075g00480	GO:0006950	response to stress	P
VIT_18s0075g00480	GO:0007165	signal transduction	P
VIT_18s0075g00480	GO:0008219	cell death	P
VIT_18s0075g00480	GO:0016020	membrane	C
VIT_18s0075g00480	GO:0016787	hydrolase activity	F
VIT_18s0075g00490	GO:0016787	hydrolase activity	F
VIT_18s0075g00510	GO:0003824	catalytic activity	F
VIT_18s0075g00520	GO:0000166	nucleotide binding	F
VIT_18s0075g00520	GO:0005488	binding	F
VIT_18s0075g00520	GO:0006464	protein modification process	P
VIT_18s0075g00520	GO:0016020	membrane	C
VIT_18s0075g00520	GO:0016301	kinase activity	F
VIT_18s0075g00530	GO:0003824	catalytic activity	F
VIT_18s0075g00530	GO:0005488	binding	F
VIT_18s0075g00530	GO:0005576	extracellular region	C
VIT_18s0075g00530	GO:0008152	metabolic process	P
VIT_18s0075g00530	GO:0009056	catabolic process	P
VIT_18s0075g00530	GO:0009987	cellular process	P
VIT_18s0075g00530	GO:0019748	secondary metabolic process	P
VIT_18s0075g00540	GO:0003824	catalytic activity	F
VIT_18s0075g00540	GO:0005488	binding	F
VIT_18s0075g00540	GO:0005576	extracellular region	C
VIT_18s0075g00540	GO:0008152	metabolic process	P
VIT_18s0075g00540	GO:0009056	catabolic process	P
VIT_18s0075g00540	GO:0009987	cellular process	P
VIT_18s0075g00540	GO:0019748	secondary metabolic process	P
VIT_18s0075g00560	GO:0003824	catalytic activity	F
VIT_18s0075g00560	GO:0005488	binding	F
VIT_18s0075g00560	GO:0006629	lipid metabolic process	P
VIT_18s0075g00560	GO:0009987	cellular process	P
VIT_18s0075g00580	GO:0003824	catalytic activity	F
VIT_18s0075g00580	GO:0005488	binding	F
VIT_18s0075g00580	GO:0005576	extracellular region	C
VIT_18s0075g00580	GO:0008152	metabolic process	P
VIT_18s0075g00580	GO:0009056	catabolic process	P
VIT_18s0075g00580	GO:0009987	cellular process	P
VIT_18s0075g00580	GO:0019748	secondary metabolic process	P
VIT_18s0075g00590	GO:0003824	catalytic activity	F
VIT_18s0075g00590	GO:0005488	binding	F
VIT_18s0075g00590	GO:0005576	extracellular region	C
VIT_18s0075g00590	GO:0008152	metabolic process	P
VIT_18s0075g00590	GO:0009056	catabolic process	P
VIT_18s0075g00590	GO:0009987	cellular process	P
VIT_18s0075g00590	GO:0019748	secondary metabolic process	P
VIT_18s0075g00600	GO:0003824	catalytic activity	F
VIT_18s0075g00600	GO:0005488	binding	F
VIT_18s0075g00600	GO:0008152	metabolic process	P
VIT_18s0075g00610	GO:0003824	catalytic activity	F
VIT_18s0075g00610	GO:0005488	binding	F
VIT_18s0075g00610	GO:0008152	metabolic process	P
VIT_18s0075g00620	GO:0003824	catalytic activity	F
VIT_18s0075g00620	GO:0005488	binding	F
VIT_18s0075g00620	GO:0005576	extracellular region	C
VIT_18s0075g00620	GO:0008152	metabolic process	P
VIT_18s0075g00620	GO:0009056	catabolic process	P
VIT_18s0075g00620	GO:0009987	cellular process	P
VIT_18s0075g00620	GO:0019748	secondary metabolic process	P
VIT_18s0075g00630	GO:0003824	catalytic activity	F
VIT_18s0075g00630	GO:0005488	binding	F
VIT_18s0075g00630	GO:0008152	metabolic process	P
VIT_18s0075g00650	GO:0000166	nucleotide binding	F
VIT_18s0075g00650	GO:0003676	nucleic acid binding	F
VIT_18s0075g00660	GO:0004872	receptor activity	F
VIT_18s0075g00660	GO:0006950	response to stress	P
VIT_18s0075g00660	GO:0007165	signal transduction	P
VIT_18s0075g00660	GO:0016020	membrane	C
VIT_18s0075g00670	GO:0003824	catalytic activity	F
VIT_18s0075g00670	GO:0005488	binding	F
VIT_18s0075g00670	GO:0005576	extracellular region	C
VIT_18s0075g00670	GO:0008152	metabolic process	P
VIT_18s0075g00670	GO:0009056	catabolic process	P
VIT_18s0075g00670	GO:0009987	cellular process	P
VIT_18s0075g00670	GO:0019748	secondary metabolic process	P
VIT_18s0075g00680	GO:0003723	RNA binding	F
VIT_18s0075g00680	GO:0006259	DNA metabolic process	P
VIT_18s0075g00680	GO:0009058	biosynthetic process	P
VIT_18s0075g00680	GO:0016740	transferase activity	F
VIT_18s0075g00690	GO:0000166	nucleotide binding	F
VIT_18s0075g00690	GO:0003824	catalytic activity	F
VIT_18s0075g00690	GO:0008152	metabolic process	P
VIT_18s0075g00700	GO:0003824	catalytic activity	F
VIT_18s0075g00700	GO:0005488	binding	F
VIT_18s0075g00700	GO:0005576	extracellular region	C
VIT_18s0075g00700	GO:0008152	metabolic process	P
VIT_18s0075g00700	GO:0009056	catabolic process	P
VIT_18s0075g00700	GO:0009987	cellular process	P
VIT_18s0075g00700	GO:0019748	secondary metabolic process	P
VIT_18s0075g00710	GO:0000166	nucleotide binding	F
VIT_18s0075g00730	GO:0003676	nucleic acid binding	F
VIT_18s0075g00730	GO:0005488	binding	F
VIT_18s0075g00780	GO:0003824	catalytic activity	F
VIT_18s0075g00780	GO:0005488	binding	F
VIT_18s0075g00780	GO:0005576	extracellular region	C
VIT_18s0075g00780	GO:0008152	metabolic process	P
VIT_18s0075g00780	GO:0009056	catabolic process	P
VIT_18s0075g00780	GO:0009987	cellular process	P
VIT_18s0075g00780	GO:0019748	secondary metabolic process	P
VIT_18s0075g00790	GO:0000166	nucleotide binding	F
VIT_18s0075g00800	GO:0000166	nucleotide binding	F
VIT_18s0075g00800	GO:0004872	receptor activity	F
VIT_18s0075g00800	GO:0006950	response to stress	P
VIT_18s0075g00800	GO:0007165	signal transduction	P
VIT_18s0075g00800	GO:0008219	cell death	P
VIT_18s0075g00800	GO:0016020	membrane	C
VIT_18s0075g00810	GO:0003824	catalytic activity	F
VIT_18s0075g00810	GO:0005488	binding	F
VIT_18s0075g00810	GO:0005576	extracellular region	C
VIT_18s0075g00810	GO:0008152	metabolic process	P
VIT_18s0075g00810	GO:0009056	catabolic process	P
VIT_18s0075g00810	GO:0009987	cellular process	P
VIT_18s0075g00810	GO:0019748	secondary metabolic process	P
VIT_18s0075g00840	GO:0000166	nucleotide binding	F
VIT_18s0075g00840	GO:0005215	transporter activity	F
VIT_18s0075g00840	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_18s0075g00840	GO:0009058	biosynthetic process	P
VIT_18s0075g00840	GO:0016020	membrane	C
VIT_18s0075g00840	GO:0016787	hydrolase activity	F
VIT_18s0075g00870	GO:0000166	nucleotide binding	F
VIT_18s0075g00870	GO:0003676	nucleic acid binding	F
VIT_18s0075g00870	GO:0016787	hydrolase activity	F
VIT_18s0075g00880	GO:0003723	RNA binding	F
VIT_18s0075g00880	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_18s0075g00880	GO:0016740	transferase activity	F
VIT_18s0075g00890	GO:0003677	DNA binding	F
VIT_18s0075g00890	GO:0006259	DNA metabolic process	P
VIT_18s0075g00980	GO:0003824	catalytic activity	F
VIT_18s0075g00980	GO:0005488	binding	F
VIT_18s0075g00980	GO:0008152	metabolic process	P
VIT_18s0075g01010	GO:0003824	catalytic activity	F
VIT_18s0075g01010	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_18s0075g01010	GO:0009058	biosynthetic process	P
VIT_18s0075g01010	GO:0009987	cellular process	P
VIT_18s0075g01030	GO:0003824	catalytic activity	F
VIT_18s0075g01030	GO:0005488	binding	F
VIT_18s0075g01030	GO:0008152	metabolic process	P
VIT_18s0075g01040	GO:0003676	nucleic acid binding	F
VIT_18s0075g01040	GO:0005488	binding	F
VIT_18s0075g01040	GO:0005622	intracellular	C
VIT_18s0075g01060	GO:0003723	RNA binding	F
VIT_18s0075g01070	GO:0003676	nucleic acid binding	F
VIT_18s0075g01070	GO:0005622	intracellular	C
VIT_18s0076g00020	GO:0003677	DNA binding	F
VIT_18s0076g00020	GO:0006259	DNA metabolic process	P
VIT_18s0076g00030	GO:0003677	DNA binding	F
VIT_18s0076g00030	GO:0003723	RNA binding	F
VIT_18s0076g00030	GO:0006259	DNA metabolic process	P
VIT_18s0076g00030	GO:0009058	biosynthetic process	P
VIT_18s0076g00030	GO:0016740	transferase activity	F
VIT_18s0076g00040	GO:0003723	RNA binding	F
VIT_18s0076g00040	GO:0006259	DNA metabolic process	P
VIT_18s0076g00040	GO:0009058	biosynthetic process	P
VIT_18s0076g00040	GO:0016740	transferase activity	F
VIT_18s0076g00070	GO:0003677	DNA binding	F
VIT_18s0076g00070	GO:0006259	DNA metabolic process	P
VIT_18s0076g00090	GO:0003677	DNA binding	F
VIT_18s0076g00090	GO:0006259	DNA metabolic process	P
VIT_18s0076g00140	GO:0003723	RNA binding	F
VIT_18s0076g00140	GO:0006259	DNA metabolic process	P
VIT_18s0076g00140	GO:0009058	biosynthetic process	P
VIT_18s0076g00140	GO:0016740	transferase activity	F
VIT_18s0076g00150	GO:0003677	DNA binding	F
VIT_18s0076g00150	GO:0006259	DNA metabolic process	P
VIT_18s0076g00160	GO:0003682	chromatin binding	F
VIT_18s0076g00160	GO:0005622	intracellular	C
VIT_18s0076g00160	GO:0005634	nucleus	C
VIT_18s0076g00160	GO:0009987	cellular process	P
VIT_18s0076g00160	GO:0016043	cellular component organization	P
VIT_18s0076g00200	GO:0005634	nucleus	C
VIT_18s0076g00200	GO:0006350	transcription	P
VIT_18s0076g00200	GO:0007165	signal transduction	P
VIT_18s0076g00200	GO:0009719	response to endogenous stimulus	P
VIT_18s0076g00210	GO:0016787	hydrolase activity	F
VIT_18s0076g00220	GO:0005215	transporter activity	F
VIT_18s0076g00220	GO:0005886	plasma membrane	C
VIT_18s0076g00220	GO:0006810	transport	P
VIT_18s0076g00220	GO:0009987	cellular process	P
VIT_18s0076g00240	GO:0005215	transporter activity	F
VIT_18s0076g00240	GO:0006810	transport	P
VIT_18s0076g00240	GO:0016020	membrane	C
VIT_18s0076g00250	GO:0005215	transporter activity	F
VIT_18s0076g00250	GO:0005886	plasma membrane	C
VIT_18s0076g00250	GO:0006810	transport	P
VIT_18s0076g00250	GO:0009987	cellular process	P
VIT_18s0076g00260	GO:0004872	receptor activity	F
VIT_18s0076g00260	GO:0005739	mitochondrion	C
VIT_18s0076g00260	GO:0005886	plasma membrane	C
VIT_18s0076g00260	GO:0016301	kinase activity	F
VIT_18s0076g00280	GO:0006464	protein modification process	P
VIT_18s0076g00280	GO:0016787	hydrolase activity	F
VIT_18s0076g00300	GO:0000166	nucleotide binding	F
VIT_18s0076g00300	GO:0005975	carbohydrate metabolic process	P
VIT_18s0076g00300	GO:0016740	transferase activity	F
VIT_18s0076g00310	GO:0000166	nucleotide binding	F
VIT_18s0076g00310	GO:0008135	translation factor activity, nucleic acid binding	F
VIT_18s0076g00310	GO:0016787	hydrolase activity	F
VIT_18s0076g00320	GO:0008150	biological_process	P
VIT_18s0076g00320	GO:0008152	metabolic process	P
VIT_18s0076g00320	GO:0016020	membrane	C
VIT_18s0076g00330	GO:0003677	DNA binding	F
VIT_18s0076g00330	GO:0003700	sequence-specific DNA binding transcription factor activity	F
VIT_18s0076g00330	GO:0005515	protein binding	F
VIT_18s0076g00330	GO:0005634	nucleus	C
VIT_18s0076g00330	GO:0006350	transcription	P
VIT_18s0076g00340	GO:0003674	molecular_function	F
VIT_18s0076g00340	GO:0003824	catalytic activity	F
VIT_18s0076g00340	GO:0005488	binding	F
VIT_18s0076g00340	GO:0008152	metabolic process	P
VIT_18s0076g00340	GO:0016020	membrane	C
VIT_18s0076g00350	GO:0005515	protein binding	F
VIT_18s0076g00350	GO:0005634	nucleus	C
VIT_18s0076g00360	GO:0003824	catalytic activity	F
VIT_18s0076g00360	GO:0005488	binding	F
VIT_18s0076g00360	GO:0008152	metabolic process	P
VIT_18s0076g00360	GO:0009987	cellular process	P
VIT_18s0076g00370	GO:0005198	structural molecule activity	F
VIT_18s0076g00370	GO:0005829	cytosol	C
VIT_18s0076g00370	GO:0005840	ribosome	C
VIT_18s0076g00370	GO:0006412	translation	P
VIT_18s0076g00380	GO:0000166	nucleotide binding	F
VIT_18s0076g00380	GO:0006810	transport	P
VIT_18s0076g00380	GO:0016740	transferase activity	F
VIT_18s0076g00380	GO:0016787	hydrolase activity	F
VIT_18s0086g00060	GO:0003677	DNA binding	F
VIT_18s0086g00060	GO:0006259	DNA metabolic process	P
VIT_18s0086g00070	GO:0003723	RNA binding	F
VIT_18s0086g00070	GO:0006259	DNA metabolic process	P
VIT_18s0086g00070	GO:0009058	biosynthetic process	P
VIT_18s0086g00070	GO:0016740	transferase activity	F
VIT_18s0086g00100	GO:0003677	DNA binding	F
VIT_18s0086g00100	GO:0006259	DNA metabolic process	P
VIT_18s0086g00130	GO:0003677	DNA binding	F
VIT_18s0086g00130	GO:0006259	DNA metabolic process	P
VIT_18s0086g00180	GO:0005215	transporter activity	F
VIT_18s0086g00180	GO:0006810	transport	P
VIT_18s0086g00180	GO:0009987	cellular process	P
VIT_18s0086g00180	GO:0016020	membrane	C
VIT_18s0086g00190	GO:0005886	plasma membrane	C
VIT_18s0086g00190	GO:0009579	thylakoid	C
VIT_18s0086g00190	GO:0015979	photosynthesis	P
VIT_18s0086g00190	GO:0016020	membrane	C
VIT_18s0086g00200	GO:0000166	nucleotide binding	F
VIT_18s0086g00200	GO:0004872	receptor activity	F
VIT_18s0086g00200	GO:0006464	protein modification process	P
VIT_18s0086g00200	GO:0009875	pollen-pistil interaction	P
VIT_18s0086g00200	GO:0016301	kinase activity	F
VIT_18s0086g00200	GO:0030246	carbohydrate binding	F
VIT_18s0086g00210	GO:0000166	nucleotide binding	F
VIT_18s0086g00210	GO:0004872	receptor activity	F
VIT_18s0086g00210	GO:0006464	protein modification process	P
VIT_18s0086g00210	GO:0009875	pollen-pistil interaction	P
VIT_18s0086g00210	GO:0016301	kinase activity	F
VIT_18s0086g00210	GO:0030246	carbohydrate binding	F
VIT_18s0086g00220	GO:0005576	extracellular region	C
VIT_18s0086g00220	GO:0006629	lipid metabolic process	P
VIT_18s0086g00220	GO:0009056	catabolic process	P
VIT_18s0086g00220	GO:0016787	hydrolase activity	F
VIT_18s0086g00250	GO:0005215	transporter activity	F
VIT_18s0086g00250	GO:0006810	transport	P
VIT_18s0086g00250	GO:0016020	membrane	C
VIT_18s0086g00260	GO:0005488	binding	F
VIT_18s0086g00270	GO:0003676	nucleic acid binding	F
VIT_18s0086g00270	GO:0005622	intracellular	C
VIT_18s0086g00290	GO:0003677	DNA binding	F
VIT_18s0086g00290	GO:0003723	RNA binding	F
VIT_18s0086g00290	GO:0006259	DNA metabolic process	P
VIT_18s0086g00290	GO:0009058	biosynthetic process	P
VIT_18s0086g00290	GO:0016740	transferase activity	F
VIT_18s0086g00310	GO:0016020	membrane	C
VIT_18s0086g00410	GO:0003674	molecular_function	F
VIT_18s0086g00410	GO:0003824	catalytic activity	F
VIT_18s0086g00410	GO:0004872	receptor activity	F
VIT_18s0086g00410	GO:0005488	binding	F
VIT_18s0086g00410	GO:0005576	extracellular region	C
VIT_18s0086g00410	GO:0008152	metabolic process	P
VIT_18s0086g00420	GO:0005215	transporter activity	F
VIT_18s0086g00420	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_18s0086g00420	GO:0006810	transport	P
VIT_18s0086g00420	GO:0009058	biosynthetic process	P
VIT_18s0086g00420	GO:0016020	membrane	C
VIT_18s0086g00440	GO:0005215	transporter activity	F
VIT_18s0086g00440	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	P
VIT_18s0086g00440	GO:0006810	transport	P
VIT_18s0086g00440	GO:0009058	biosynthetic process	P
VIT_18s0086g00440	GO:0016020	membrane	C
VIT_18s0086g00500	GO:0003824	catalytic activity	F
VIT_18s0086g00550	GO:0003677	DNA binding	F
VIT_18s0086g00550	GO:0006259	DNA metabolic process	P
VIT_18s0086g00560	GO:0005515	protein binding	F
VIT_18s0086g00560	GO:0009987	cellular process	P
VIT_18s0086g00560	GO:0019538	protein metabolic process	P
VIT_18s0086g00580	GO:0005515	protein binding	F
VIT_18s0086g00580	GO:0009987	cellular process	P
VIT_18s0086g00580	GO:0019538	protein metabolic process	P
VIT_18s0086g00590	GO:0003674	molecular_function	F
VIT_18s0086g00590	GO:0003824	catalytic activity	F
VIT_18s0086g00590	GO:0004872	receptor activity	F
VIT_18s0086g00590	GO:0005488	binding	F
VIT_18s0086g00590	GO:0005576	extracellular region	C
VIT_18s0086g00590	GO:0008152	metabolic process	P
VIT_18s0086g00630	GO:0005488	binding	F
VIT_18s0086g00630	GO:0005622	intracellular	C
VIT_18s0086g00640	GO:0003676	nucleic acid binding	F
VIT_18s0086g00640	GO:0005488	binding	F
VIT_18s0086g00690	GO:0016020	membrane	C
VIT_18s0086g00690	GO:0016740	transferase activity	F
VIT_18s0086g00700	GO:0005773	vacuole	C
VIT_18s0086g00700	GO:0005783	endoplasmic reticulum	C
VIT_18s0086g00700	GO:0016020	membrane	C
VIT_18s0086g00710	GO:0000166	nucleotide binding	F
VIT_18s0086g00710	GO:0005488	binding	F
VIT_18s0086g00710	GO:0005515	protein binding	F
VIT_18s0086g00710	GO:0006629	lipid metabolic process	P
VIT_18s0086g00710	GO:0009987	cellular process	P
VIT_18s0086g00710	GO:0016301	kinase activity	F
VIT_18s0086g00710	GO:0019538	protein metabolic process	P
VIT_18s0089g00010	GO:0005515	protein binding	F
VIT_18s0089g00020	GO:0006464	protein modification process	P
VIT_18s0089g00020	GO:0006629	lipid metabolic process	P
VIT_18s0089g00020	GO:0009058	biosynthetic process	P
VIT_18s0089g00020	GO:0016020	membrane	C
VIT_18s0089g00020	GO:0016740	transferase activity	F
VIT_18s0089g00030	GO:0000166	nucleotide binding	F
VIT_18s0089g00030	GO:0006464	protein modification process	P
VIT_18s0089g00030	GO:0016301	kinase activity	F
VIT_18s0089g00040	GO:0000166	nucleotide binding	F
VIT_18s0089g00040	GO:0004872	receptor activity	F
VIT_18s0089g00040	GO:0005515	protein binding	F
VIT_18s0089g00040	GO:0006950	response to stress	P
VIT_18s0089g00040	GO:0007165	signal transduction	P
VIT_18s0089g00040	GO:0008219	cell death	P
VIT_18s0089g00040	GO:0016020	membrane	C
VIT_18s0089g00040	GO:0016787	hydrolase activity	F
VIT_18s0089g00050	GO:0005515	protein binding	F
VIT_18s0089g00060	GO:0000166	nucleotide binding	F
VIT_18s0089g00060	GO:0004872	receptor activity	F
VIT_18s0089g00060	GO:0006950	response to stress	P
VIT_18s0089g00060	GO:0007165	signal transduction	P
VIT_18s0089g00060	GO:0008219	cell death	P
VIT_18s0089g00060	GO:0016020	membrane	C
VIT_18s0089g00080	GO:0000166	nucleotide binding	F
VIT_18s0089g00080	GO:0004872	receptor activity	F
VIT_18s0089g00080	GO:0005515	protein binding	F
VIT_18s0089g00080	GO:0006950	response to stress	P
VIT_18s0089g00080	GO:0007165	signal transduction	P
VIT_18s0089g00080	GO:0008219	cell death	P
VIT_18s0089g00080	GO:0016020	membrane	C
VIT_18s0089g00080	GO:0016787	hydrolase activity	F
VIT_18s0089g00090	GO:0000166	nucleotide binding	F
VIT_18s0089g00090	GO:0004872	receptor activity	F
VIT_18s0089g00090	GO:0005515	protein binding	F
VIT_18s0089g00090	GO:0006950	response to stress	P
VIT_18s0089g00090	GO:0007165	signal transduction	P
VIT_18s0089g00090	GO:0008219	cell death	P
